,nr,year,school,exper,union,ethn,maried,health,wage,placa,industry,occupation,residence
2651,5731,1982,11,5,no,hisp,yes,no,1.314597059,3.723250434,Trade,Laborers_and_farmers,south
2652,5731,1983,11,6,no,hisp,yes,no,1.470517839,4.351487928,Trade,Clerical_and_kindred,south
2653,5731,1984,11,7,no,hisp,yes,no,1.445478209,4.243881119,Trade,Clerical_and_kindred,south
2654,5731,1985,11,8,no,hisp,yes,no,1.708803363,5.522349273,Trade,Clerical_and_kindred,south
2655,5731,1986,11,9,no,hisp,yes,no,2.38188298,10.82526745,Trade,Clerical_and_kindred,south
2656,5731,1987,11,10,yes,hisp,yes,no,1.589145209,4.89955904,Trade,Laborers_and_farmers,south
2657,5750,1980,11,5,yes,hisp,yes,no,1.048965349,2.854695975,Manufacturing,Operatives_and_kindred,south
2658,5750,1981,11,6,yes,hisp,yes,no,1.27818762,3.59012715,Finance,Clerical_and_kindred,nothern_central
2659,5750,1982,11,7,no,hisp,yes,no,1.663936338,5.280054068,Finance,Clerical_and_kindred,nothern_central
2660,5750,1983,11,8,yes,hisp,yes,no,1.637117482,5.140331037,Finance,Clerical_and_kindred,nothern_central
2661,5750,1984,11,9,yes,hisp,yes,no,1.84482719,6.327006327,Finance,"Managers, Officials_and_Proprietors",nothern_central
2662,5750,1985,11,10,no,hisp,yes,no,1.920112456,6.821725571,Finance,"Managers, Officials_and_Proprietors",nothern_central
2663,5750,1986,11,11,no,hisp,yes,no,2.321258358,10.18848701,Finance,Clerical_and_kindred,nothern_central
2664,5750,1987,11,12,no,hisp,yes,no,2.074653025,7.961783439,Finance,"Managers, Officials_and_Proprietors",nothern_central
2665,5755,1980,10,4,yes,hisp,yes,no,1.302817557,3.679649697,Professional_and_Related Service,Service_Workers,south
2666,5755,1981,10,5,no,hisp,yes,no,1.386294361,4,Professional_and_Related Service,Service_Workers,south
2667,5755,1982,10,6,no,hisp,yes,no,1.134215367,3.108733372,Public_Administration,Laborers_and_farmers,south
2668,5755,1983,10,7,no,hisp,yes,no,1.843193124,6.316676024,Transportation,"Craftsmen, Foremen_and_kindred",south
2669,5755,1984,10,8,no,hisp,yes,no,1.9544801,7.060247445,Public_Administration,"Craftsmen, Foremen_and_kindred",south
2670,5755,1985,10,9,no,hisp,yes,no,1.920112456,6.821725571,Transportation,"Craftsmen, Foremen_and_kindred",south
2671,5755,1986,10,10,yes,hisp,yes,no,1.923575391,6.84538971,Public_Administration,"Craftsmen, Foremen_and_kindred",south
2672,5755,1987,10,11,no,hisp,yes,no,1.90759894,6.73689368,Transportation,"Craftsmen, Foremen_and_kindred",south
2673,5772,1980,9,4,no,hisp,yes,no,-0.887685475,0.411607327,Mining,Operatives_and_kindred,south
2674,5772,1981,9,5,no,hisp,yes,no,1.232143681,3.428571429,Mining,Laborers_and_farmers,south
2675,5772,1982,9,6,no,hisp,yes,no,1.349576778,3.85579333,Construction,Operatives_and_kindred,south
2676,5772,1983,9,7,no,hisp,yes,no,1.624675641,5.076772075,Mining,Operatives_and_kindred,south
2677,5772,1984,9,8,no,hisp,yes,no,1.629715811,5.102424457,Manufacturing,Laborers_and_farmers,south
2678,5772,1985,9,9,no,hisp,yes,no,2.345382722,10.43726653,Manufacturing,Operatives_and_kindred,south
2679,5772,1986,9,10,no,hisp,yes,no,0.991941432,2.696464396,Transportation,Operatives_and_kindred,south
2680,5772,1987,9,11,no,hisp,yes,no,1.568544391,4.799656684,Manufacturing,Operatives_and_kindred,south
2681,5816,1980,12,3,no,hisp,no,no,1.268728415,3.556327512,Construction,Operatives_and_kindred,south
2682,5816,1981,12,4,no,hisp,no,no,1.588235705,4.895104895,Manufacturing,Operatives_and_kindred,south
2683,5816,1982,12,5,no,hisp,no,no,1.363681384,3.910563121,Construction,Operatives_and_kindred,south
2684,5816,1983,12,6,no,hisp,yes,no,1.457233511,4.294063601,Trade,Operatives_and_kindred,south
2685,5816,1984,12,7,no,hisp,yes,no,1.37959684,3.973299428,Manufacturing,Clerical_and_kindred,south
2686,5816,1985,12,8,no,hisp,yes,no,1.080995518,2.947612492,Construction,Operatives_and_kindred,south
2687,5816,1986,12,9,no,hisp,yes,no,1.379649818,3.973509934,Construction,"Craftsmen, Foremen_and_kindred",south
2688,5816,1987,12,10,no,hisp,yes,no,1.455613817,4.28711416,Personal_Service,"Craftsmen, Foremen_and_kindred",south
2689,5823,1980,11,3,no,hisp,no,no,1.129545835,3.094250882,Trade,Laborers_and_farmers,NA
2690,5823,1981,11,4,no,hisp,no,no,0.964081396,2.622377622,Trade,Operatives_and_kindred,NA
2691,5823,1982,11,5,yes,hisp,no,no,1.258171185,3.518980035,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
2692,5823,1983,11,6,no,hisp,no,no,1.150045944,3.158338012,Trade,Operatives_and_kindred,NA
2693,5823,1984,11,7,no,hisp,no,no,1.47490702,4.370629371,Manufacturing,Operatives_and_kindred,NA
2694,5823,1985,11,8,no,hisp,no,no,1.514647348,4.547817048,Trade,Operatives_and_kindred,NA
2695,5823,1986,11,9,no,hisp,no,no,1.280709871,3.59919378,Trade,Operatives_and_kindred,NA
2696,5823,1987,11,10,no,hisp,no,no,1.21342207,3.364980171,Trade,Operatives_and_kindred,NA
2697,5851,1980,13,1,no,hisp,no,no,-1.113821959,0.328301804,Construction,Laborers_and_farmers,NA
2698,5851,1981,13,2,no,hisp,no,no,1.501592785,4.488833124,Construction,Laborers_and_farmers,NA
2699,5851,1982,13,3,no,hisp,no,no,1.175838965,3.240860773,Construction,"Craftsmen, Foremen_and_kindred",NA
2700,5851,1983,13,4,no,hisp,no,no,1.491691011,4.444605044,Construction,"Craftsmen, Foremen_and_kindred",NA
2701,5851,1984,13,5,no,hisp,no,no,1.864867941,6.455083378,Public_Administration,"Craftsmen, Foremen_and_kindred",NA
2702,5851,1985,13,6,no,hisp,no,no,1.764589093,5.839172506,Public_Administration,"Craftsmen, Foremen_and_kindred",NA
2703,5851,1986,13,7,no,hisp,no,no,1.813514401,6.131959774,Public_Administration,"Managers, Officials_and_Proprietors",NA
2704,5851,1987,13,8,no,hisp,no,no,1.952050703,7.04311612,Construction,Laborers_and_farmers,NA
2705,5857,1980,12,2,no,hisp,no,no,0.43465193,1.544425396,Business_and_Repair_Service,Operatives_and_kindred,NA
2706,5857,1981,12,3,no,hisp,no,no,1.770324189,5.872756933,Manufacturing,Operatives_and_kindred,rural_area
2707,5857,1982,12,4,no,hisp,no,no,1.813105687,6.12945407,Mining,Operatives_and_kindred,rural_area
2708,5857,1983,12,5,no,hisp,no,no,1.843193124,6.316676024,Public_Administration,Operatives_and_kindred,NA
2709,5857,1984,12,6,no,hisp,no,no,1.854396641,6.387842926,Public_Administration,Operatives_and_kindred,NA
2710,5857,1985,12,7,no,hisp,no,no,1.820028998,6.172037422,Public_Administration,Operatives_and_kindred,NA
2711,5857,1986,12,8,no,hisp,no,no,1.638656091,5.148246086,Public_Administration,"Craftsmen, Foremen_and_kindred",NA
2712,5857,1987,12,9,no,hisp,no,no,1.881586929,6.563913065,Public_Administration,Operatives_and_kindred,NA
2713,5859,1980,15,2,no,other,yes,no,1.222404032,3.395340437,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
2714,5859,1981,15,3,no,other,yes,no,2.322003179,10.19607843,Manufacturing,"Professional, Technical_and_kindred",south
2715,5859,1982,15,4,no,other,yes,no,1.870033605,6.488514442,Manufacturing,"Professional, Technical_and_kindred",south
2716,5859,1983,15,5,no,other,yes,no,1.124415685,3.078417557,Trade,Sales_Workers,south
2717,5859,1984,15,6,no,other,yes,no,1.363985074,3.9117509,Trade,Sales_Workers,south
2718,5859,1985,15,7,no,other,yes,no,1.811603057,6.120250686,Trade,"Managers, Officials_and_Proprietors",south
2719,5859,1986,15,8,no,other,yes,no,1.843591856,6.319195188,Trade,"Managers, Officials_and_Proprietors",south
2720,5859,1987,15,9,no,other,yes,no,1.781983411,5.941629433,Trade,"Managers, Officials_and_Proprietors",south
2721,6016,1980,12,2,no,hisp,no,no,1.856792465,6.403165419,Manufacturing,Operatives_and_kindred,south
2722,6016,1981,12,3,no,hisp,no,no,1.824611325,6.200384616,Manufacturing,Clerical_and_kindred,south
2723,6016,1982,12,4,no,hisp,no,no,1.887069649,6.6,Manufacturing,Laborers_and_farmers,south
2724,6016,1983,12,5,no,hisp,no,no,1.928350933,6.878158338,Manufacturing,Laborers_and_farmers,south
2725,6016,1984,12,6,no,hisp,no,no,2.088011492,8.068854223,Manufacturing,Laborers_and_farmers,south
2726,6016,1985,12,7,no,hisp,no,no,2.053643849,7.796257797,Manufacturing,Laborers_and_farmers,south
2727,6016,1986,12,8,no,hisp,no,no,2.113618994,8.278145696,Manufacturing,Laborers_and_farmers,south
2728,6016,1987,12,9,no,hisp,no,no,2.148760997,8.574228319,Manufacturing,Clerical_and_kindred,south
2729,6020,1980,10,4,no,black,no,no,0.676384044,1.966753166,Trade,Operatives_and_kindred,south
2730,6020,1981,10,5,no,black,no,no,0.540780884,1.717347387,Agricultural,Laborers_and_farmers,south
2731,6020,1982,10,6,no,black,no,no,0.195009712,1.21532279,Construction,Operatives_and_kindred,south
2732,6020,1983,10,7,no,black,no,no,0.382631365,1.466137461,Trade,Sales_Workers,south
2733,6020,1984,10,8,no,black,no,no,1.104257331,3.016983017,Trade,Operatives_and_kindred,south
2734,6020,1985,10,9,no,black,no,no,1.066374148,2.904827905,Trade,Operatives_and_kindred,south
2735,6020,1986,10,10,no,black,no,no,1.202443362,3.32823909,Trade,Operatives_and_kindred,south
2736,6020,1987,10,11,no,black,no,yes,1.046190495,2.84678559,Trade,Clerical_and_kindred,south
2737,6025,1980,10,3,no,black,no,no,0.774270472,2.169009197,Trade,Service_Workers,south
2738,6025,1981,10,4,no,black,no,no,0.28935013,1.335559266,Trade,Service_Workers,south
2739,6025,1982,10,5,no,black,no,no,0.906488927,2.47561519,Business_and_Repair_Service,Service_Workers,south
2740,6025,1983,10,6,yes,black,yes,no,0.339115728,1.403705783,Professional_and_Related Service,Service_Workers,south
2741,6025,1984,10,7,yes,black,yes,no,1.212542755,3.362022593,Professional_and_Related Service,Service_Workers,south
2742,6025,1985,10,8,yes,black,yes,no,1.50241478,4.492524439,Public_Administration,Service_Workers,south
2743,6025,1986,10,9,no,black,no,no,1.27709323,3.586200301,Transportation,Operatives_and_kindred,south
2744,6025,1987,10,10,yes,black,no,no,-0.191008714,0.826125389,Transportation,Operatives_and_kindred,south
2745,6056,1980,12,2,no,black,no,no,1.091324623,2.978216474,Trade,Clerical_and_kindred,south
2746,6056,1981,12,3,no,black,no,no,0.920204631,2.509803922,Trade,Clerical_and_kindred,south
2747,6056,1982,12,4,no,black,no,no,1.061894706,2.891844997,Trade,"Managers, Officials_and_Proprietors",south
2748,6056,1983,12,5,no,black,no,no,1.214584465,3.36889388,Trade,Clerical_and_kindred,south
2749,6056,1984,12,6,no,black,no,no,1.357123984,3.885003885,Trade,"Managers, Officials_and_Proprietors",south
2750,6056,1985,12,7,no,black,no,no,0.420655117,1.522958945,Trade,Sales_Workers,south
2751,6056,1986,12,8,no,black,no,no,1.268395902,3.555145186,Business_and_Repair_Service,Clerical_and_kindred,south
2752,6056,1987,12,9,no,black,no,no,1.380505344,3.976910828,Transportation,Clerical_and_kindred,south
2753,6094,1980,13,4,yes,black,no,no,1.761349386,5.820285909,Trade,"Managers, Officials_and_Proprietors",south
2754,6094,1981,13,5,no,black,no,no,1.912387457,6.769230769,Trade,"Managers, Officials_and_Proprietors",south
2755,6094,1982,13,6,no,black,no,no,1.459234406,4.302664175,Trade,Service_Workers,south
2756,6094,1983,13,7,no,black,yes,no,1.318136662,3.736452612,Trade,"Managers, Officials_and_Proprietors",south
2757,6094,1984,13,8,no,black,yes,no,1.306778851,3.694254782,Trade,"Managers, Officials_and_Proprietors",south
2758,6094,1985,13,9,yes,black,yes,no,1.684736337,5.391029327,Trade,Service_Workers,south
2759,6094,1986,13,10,no,black,yes,no,1.757560832,5.798277157,Trade,"Managers, Officials_and_Proprietors",south
2760,6094,1987,13,11,no,black,yes,no,1.534378932,4.638443844,Trade,"Managers, Officials_and_Proprietors",south
2761,6186,1980,12,2,no,black,no,no,1.190870356,3.289943383,Manufacturing,Operatives_and_kindred,south
2762,6186,1981,12,3,no,black,no,no,1.748939472,5.748502994,Transportation,"Craftsmen, Foremen_and_kindred",south
2763,6186,1982,12,4,no,black,yes,no,1.894471244,6.649031757,Manufacturing,Service_Workers,nothern_central
2764,6186,1983,12,5,no,black,yes,no,1.725410089,5.614823133,Transportation,"Craftsmen, Foremen_and_kindred",nothern_central
2765,6186,1984,12,6,no,black,yes,no,1.644806056,5.18000518,Transportation,"Craftsmen, Foremen_and_kindred",nothern_central
2766,6186,1985,12,7,no,black,yes,no,1.751641723,5.764057897,Transportation,"Professional, Technical_and_kindred",nothern_central
2767,6186,1986,12,8,no,black,yes,no,1.773293188,5.890219052,Transportation,"Craftsmen, Foremen_and_kindred",south
2768,6186,1987,12,9,no,black,yes,no,1.994610317,7.34933856,Transportation,"Professional, Technical_and_kindred",south
2769,6395,1980,9,7,no,black,no,no,1.328731198,3.776249035,Agricultural,Farm_Laborers_and_Foreman,NA
2770,6395,1981,9,8,no,black,yes,no,1.595333306,4.929971989,Manufacturing,Operatives_and_kindred,NA
2771,6395,1982,9,9,no,black,yes,no,1.762513901,5.827067669,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
2772,6395,1983,9,10,no,black,yes,no,1.85213991,6.373443538,Agricultural,Laborers_and_farmers,NA
2773,6395,1984,9,11,no,black,yes,no,1.920578548,6.824905864,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
2774,6395,1985,9,12,no,black,yes,no,1.966632472,7.146569647,Manufacturing,Operatives_and_kindred,NA
2775,6395,1986,9,13,no,black,yes,no,1.991016671,7.322975038,Manufacturing,Operatives_and_kindred,NA
2776,6395,1987,9,14,no,black,yes,no,1.973556908,7.19622734,Manufacturing,Operatives_and_kindred,NA
2777,6430,1980,11,5,no,black,no,no,1.258757567,3.521044107,Transportation,Operatives_and_kindred,nothern_central
2778,6430,1981,11,6,yes,black,no,no,1.418043059,4.129032258,Manufacturing,Operatives_and_kindred,nothern_central
2779,6430,1982,11,7,yes,black,no,no,1.179677741,3.253325622,Manufacturing,Operatives_and_kindred,nothern_central
2780,6430,1983,11,8,yes,black,no,no,1.720813604,5.589073905,Manufacturing,Operatives_and_kindred,nothern_central
2781,6430,1984,11,9,yes,black,no,no,1.450214407,4.264028654,Manufacturing,Service_Workers,nothern_central
2782,6430,1985,11,10,yes,black,no,no,1.440539376,4.222972973,Trade,Laborers_and_farmers,nothern_central
2783,6430,1986,11,11,yes,black,no,no,1.420471813,4.139072848,Manufacturing,Operatives_and_kindred,nothern_central
2784,6430,1987,11,12,yes,black,no,no,1.706928245,5.51200392,Manufacturing,Operatives_and_kindred,nothern_central
2785,6446,1980,11,2,yes,other,yes,no,1.630321123,5.105513955,Manufacturing,"Craftsmen, Foremen_and_kindred",south
2786,6446,1981,11,3,yes,other,yes,no,1.641973703,5.165354331,Manufacturing,"Craftsmen, Foremen_and_kindred",south
2787,6446,1982,11,4,yes,other,yes,no,1.649681371,5.205320995,Public_Administration,"Professional, Technical_and_kindred",south
2788,6446,1983,11,5,yes,other,yes,no,1.712831307,5.544637844,Manufacturing,"Professional, Technical_and_kindred",NA
2789,6446,1984,11,6,no,other,yes,no,1.9544801,7.060247445,Manufacturing,"Professional, Technical_and_kindred",NA
2790,6446,1985,11,7,yes,other,no,no,1.966632472,7.146569647,Public_Administration,"Professional, Technical_and_kindred",NA
2791,6446,1986,11,8,no,other,yes,no,2.16970846,8.755731024,Public_Administration,"Professional, Technical_and_kindred",NA
2792,6446,1987,11,9,yes,other,yes,no,2.074653025,7.961783439,Manufacturing,"Professional, Technical_and_kindred",NA
2793,6463,1980,5,7,no,other,no,no,1.228709585,3.416817576,Construction,"Craftsmen, Foremen_and_kindred",south
2794,6463,1981,5,8,no,other,no,no,1.542746538,4.677419355,Construction,Laborers_and_farmers,south
2795,6463,1982,5,9,no,other,no,no,0.820060952,2.270638232,Construction,Laborers_and_farmers,south
2796,6463,1983,5,10,no,other,yes,no,0.652773286,1.920860545,Construction,"Craftsmen, Foremen_and_kindred",NA
2797,6463,1984,5,11,no,other,yes,no,0.915291232,2.497502497,Construction,"Craftsmen, Foremen_and_kindred",NA
2798,6463,1985,5,12,no,other,yes,no,1.278431715,3.591003591,Construction,"Craftsmen, Foremen_and_kindred",NA
2799,6463,1986,5,13,no,other,yes,no,1.259203665,3.522615189,Construction,"Craftsmen, Foremen_and_kindred",NA
2800,6463,1987,5,14,no,other,yes,no,1.586433956,4.886293086,Construction,"Craftsmen, Foremen_and_kindred",NA
2801,6558,1980,15,2,yes,other,no,no,2.19094957,8.943701751,Manufacturing,"Managers, Officials_and_Proprietors",south
2802,6558,1981,15,3,no,other,no,no,2.020018121,7.538461538,Manufacturing,Sales_Workers,south
2803,6558,1982,15,4,no,other,yes,no,1.864072131,6.4499484,Manufacturing,Sales_Workers,south
2804,6558,1983,15,5,no,other,yes,no,1.897260346,6.66760247,Manufacturing,Clerical_and_kindred,south
2805,6558,1984,15,6,no,other,yes,no,2.001000115,7.396449704,Manufacturing,Clerical_and_kindred,south
2806,6558,1985,15,7,no,other,yes,no,2.094465843,8.121101871,Manufacturing,"Professional, Technical_and_kindred",south
2807,6558,1986,15,8,no,other,yes,no,2.151359322,8.596535915,Manufacturing,"Professional, Technical_and_kindred",south
2808,6558,1987,15,9,no,other,yes,no,2.148760997,8.574228319,Manufacturing,"Managers, Officials_and_Proprietors",south
2809,6559,1980,15,2,no,other,no,no,1.471381659,4.355248456,Construction,Clerical_and_kindred,NA
2810,6559,1981,15,3,no,other,yes,no,1.403838671,4.07079646,Transportation,"Craftsmen, Foremen_and_kindred",NA
2811,6559,1982,15,4,no,other,yes,no,1.402902098,4.066985646,Transportation,"Professional, Technical_and_kindred",NA
2812,6559,1983,15,5,no,other,yes,no,1.893410841,6.64198484,Manufacturing,"Professional, Technical_and_kindred",NA
2813,6559,1984,15,6,no,other,yes,no,1.999635548,7.386363636,Manufacturing,Clerical_and_kindred,NA
2814,6559,1985,15,7,no,other,yes,no,2.086433672,8.056133056,Manufacturing,"Professional, Technical_and_kindred",NA
2815,6559,1986,15,8,no,other,yes,no,2.151359322,8.596535915,Manufacturing,Operatives_and_kindred,NA
2816,6559,1987,15,9,no,other,yes,no,2.112393353,8.268005879,Manufacturing,Clerical_and_kindred,NA
2817,6561,1980,15,2,no,other,no,no,1.791285831,5.997158846,Transportation,"Professional, Technical_and_kindred",south
2818,6561,1981,15,3,no,other,no,no,2.005008947,7.426160338,Transportation,Clerical_and_kindred,south
2819,6561,1982,15,4,no,other,no,no,2.083545953,8.03290277,Transportation,"Professional, Technical_and_kindred",south
2820,6561,1983,15,5,no,other,no,no,2.188841953,8.924871705,Transportation,"Professional, Technical_and_kindred",south
2821,6561,1984,15,6,no,other,yes,no,2.226161831,9.264240033,Finance,"Managers, Officials_and_Proprietors",south
2822,6561,1985,15,7,no,other,yes,no,2.293535258,9.90990991,Finance,"Managers, Officials_and_Proprietors",south
2823,6561,1986,15,8,no,other,yes,no,2.28157061,9.792047826,Business_and_Repair_Service,"Managers, Officials_and_Proprietors",south
2824,6561,1987,15,9,no,other,yes,no,2.494853832,12.11996183,Manufacturing,"Professional, Technical_and_kindred",south
2825,6574,1980,12,4,yes,black,no,no,1.401870964,4.062794201,Manufacturing,Operatives_and_kindred,nothern_central
2826,6574,1981,12,5,yes,black,no,no,1.241713132,3.461538462,Manufacturing,Operatives_and_kindred,nothern_central
2827,6574,1982,12,6,yes,black,no,no,1.218898455,3.383458646,Manufacturing,Operatives_and_kindred,nothern_central
